order_item_id,order_id,product_id,quantity,discount_pct,line_total
4267,1710,23,1,0,129.99
4268,1711,4,2,0,49.98
4269,1711,3,3,10,53.97
4270,1711,19,3,0,83.97
4271,1711,16,1,0,44.99
4272,1712,24,2,15,30.58
4273,1713,12,2,0,37.98
4274,1713,7,3,0,89.97
4275,1714,23,1,0,129.99
4276,1714,5,1,20,119.99
4277,1714,18,3,10,40.47
4278,1714,12,3,0,56.97
4279,1715,4,3,0,74.97
4280,1715,15,3,0,194.97
4281,1716,14,1,0,99.99
4282,1716,18,1,0,14.99
4283,1716,16,3,0,134.97
4284,1716,20,1,20,15.99
4285,1717,14,1,0,99.99
4286,1717,19,1,10,25.19
4287,1717,18,3,10,40.47
4288,1717,21,1,0,32.99
4289,1718,1,2,15,67.98
4290,1718,18,1,0,14.99
4291,1719,24,3,0,53.97
4292,1719,1,1,0,39.99
4293,1720,15,2,0,129.98
4294,1720,24,1,10,16.19
4295,1720,4,2,10,44.98
4296,1720,17,2,0,69.98
4297,1721,15,1,0,64.99
4298,1722,5,3,0,449.97
4299,1722,7,1,15,25.49
4300,1722,10,1,0,44.99
4301,1723,16,2,20,71.98
4302,1723,4,3,0,74.97
4303,1723,20,3,0,59.97
4304,1723,23,2,0,259.98
4305,1724,13,1,10,71.99
4306,1724,15,3,10,175.47
4307,1724,14,3,15,254.97
4308,1724,10,1,0,44.99
4309,1725,5,1,20,119.99
4310,1725,6,2,10,62.98
4311,1725,10,2,0,89.98
4312,1726,5,3,0,449.97
4313,1726,3,2,0,39.98
4314,1727,1,2,10,71.98
4315,1727,12,2,0,37.98
4316,1727,23,1,0,129.99
4317,1727,10,3,0,134.97
4318,1728,2,1,0,59.99
4319,1729,5,2,0,299.98
4320,1730,15,2,15,110.48
4321,1730,11,1,0,26.99
4322,1730,20,2,0,39.98
4323,1731,3,2,0,39.98
4324,1731,20,2,0,39.98
4325,1731,6,2,0,69.98
4326,1731,4,3,0,74.97
4327,1732,10,1,15,38.24
4328,1732,22,1,20,17.59
4329,1732,8,2,10,161.98
4330,1732,5,3,0,449.97
4331,1733,10,3,0,134.97
4332,1733,13,3,20,191.98
4333,1734,2,1,10,53.99
4334,1735,3,2,10,35.98
4335,1736,19,1,0,27.99
4336,1737,16,2,20,71.98
4337,1737,4,1,10,22.49
4338,1738,21,3,10,89.07
4339,1738,7,1,15,25.49
4340,1738,13,1,20,63.99
4341,1738,20,1,10,17.99
4342,1739,3,2,0,39.98
4343,1739,18,3,0,44.97
4344,1740,6,3,10,94.47
4345,1741,3,3,10,53.97
4346,1741,11,3,10,72.87
4347,1741,18,3,10,40.47
4348,1742,21,2,0,65.98
4349,1742,15,1,10,58.49
4350,1743,17,1,0,34.99
4351,1744,17,2,10,62.98
4352,1744,3,3,20,47.98
4353,1744,12,2,15,32.28
4354,1744,19,2,20,44.78
4355,1745,2,2,10,107.98
4356,1746,1,2,0,79.98
4357,1746,20,1,10,17.99
4358,1747,4,3,20,59.98
4359,1747,18,3,0,44.97
4360,1748,24,3,0,53.97
4361,1748,12,2,0,37.98
4362,1748,21,3,15,84.12
4363,1748,1,3,0,119.97
4364,1749,22,3,15,56.07
4365,1749,17,1,0,34.99
4366,1750,1,3,0,119.97
4367,1750,3,3,0,59.97
4368,1750,24,2,0,35.98
4369,1751,14,3,0,299.97
4370,1751,15,3,10,175.47
4371,1751,17,2,10,62.98
4372,1751,23,1,20,103.99
4373,1752,18,3,10,40.47
4374,1752,21,3,0,98.97
4375,1753,11,3,0,80.97
4376,1753,19,2,0,55.98
4377,1754,14,3,15,254.97
4378,1754,11,2,0,53.98
4379,1755,24,2,0,35.98
4380,1755,18,1,20,11.99
4381,1755,1,2,0,79.98
4382,1756,11,1,0,26.99
4383,1756,16,1,0,44.99
4384,1756,18,2,15,25.48
4385,1756,19,2,15,47.58
4386,1757,21,1,15,28.04
4387,1758,2,3,0,179.97
4388,1759,9,3,10,62.07
4389,1759,20,3,20,47.98
4390,1760,12,3,0,56.97
4391,1760,21,1,10,29.69
4392,1760,15,3,0,194.97
4393,1760,2,1,0,59.99
4394,1761,21,3,0,98.97
4395,1762,6,2,10,62.98
4396,1762,19,3,0,83.97
4397,1762,1,1,0,39.99
4398,1763,4,3,0,74.97
4399,1763,21,1,15,28.04
4400,1764,21,2,10,59.38
4401,1764,7,2,10,53.98
4402,1764,1,2,0,79.98
4403,1764,5,3,15,382.47
4404,1765,24,3,15,45.87
4405,1765,21,2,15,56.08
4406,1765,10,3,0,134.97
4407,1765,1,3,10,107.97
4408,1766,14,2,0,199.98
4409,1766,22,2,0,43.98
4410,1766,16,2,10,80.98
4411,1767,12,2,10,34.18
4412,1767,8,2,0,179.98
4413,1767,9,2,15,39.08
4414,1768,22,2,0,43.98
4415,1768,24,2,0,35.98
4416,1769,21,3,0,98.97
4417,1769,18,2,15,25.48
4418,1769,14,1,0,99.99
4419,1770,8,3,15,229.47
4420,1770,5,2,0,299.98
4421,1770,1,2,0,79.98
4422,1771,8,2,10,161.98
4423,1771,6,3,0,104.97
4424,1771,21,3,15,84.12
4425,1772,20,1,0,19.99
4426,1772,23,3,10,350.97
4427,1772,11,2,10,48.58
4428,1772,18,2,20,23.98
4429,1773,13,3,15,203.97
4430,1773,15,1,0,64.99
4431,1773,6,2,0,69.98
4432,1774,23,2,0,259.98
4433,1775,19,2,10,50.38
4434,1775,11,2,10,48.58
4435,1776,3,2,0,39.98
4436,1777,23,1,0,129.99
4437,1777,21,2,0,65.98
4438,1778,10,1,0,44.99
4439,1779,22,3,15,56.07
4440,1779,8,2,0,179.98
4441,1779,16,3,10,121.47
4442,1780,22,3,0,65.97
4443,1780,12,1,0,18.99
4444,1781,5,3,0,449.97
4445,1781,18,1,15,12.74
4446,1781,14,2,0,199.98
4447,1782,8,3,10,242.97
4448,1782,17,2,0,69.98
4449,1782,7,1,0,29.99
4450,1782,18,2,20,23.98
4451,1783,19,1,0,27.99
4452,1784,12,1,10,17.09
4453,1784,11,3,0,80.97
4454,1784,22,2,0,43.98
4455,1785,14,2,0,199.98
4456,1786,3,2,15,33.98
4457,1786,22,2,20,35.18
4458,1787,14,1,0,99.99
4459,1787,9,2,0,45.98
4460,1788,13,3,20,191.98
4461,1788,6,2,0,69.98
4462,1788,1,1,10,35.99
4463,1788,19,2,0,55.98
4464,1789,14,3,0,299.97
4465,1790,23,2,10,233.98
4466,1791,5,3,10,404.97
4467,1791,22,2,0,43.98
4468,1792,9,3,20,55.18
4469,1792,8,3,20,215.98
4470,1793,22,2,10,39.58
4471,1794,13,2,0,159.98
4472,1794,10,3,0,134.97
4473,1795,4,2,0,49.98
4474,1795,8,2,10,161.98
4475,1796,4,3,0,74.97
4476,1797,21,1,0,32.99
4477,1797,9,3,0,68.97
4478,1797,7,2,0,59.98
4479,1798,2,3,10,161.97
4480,1799,16,1,0,44.99
4481,1799,4,2,0,49.98
4482,1799,22,3,0,65.97
4483,1799,21,3,20,79.18
4484,1800,3,1,0,19.99
4485,1800,15,2,0,129.98
4486,1800,7,3,0,89.97
4487,1801,8,1,0,89.99
4488,1801,20,1,0,19.99
4489,1801,5,1,10,134.99
4490,1801,6,2,0,69.98
4491,1802,4,3,0,74.97
4492,1802,1,2,0,79.98
4493,1802,12,2,10,34.18
4494,1802,5,2,15,254.98
4495,1803,12,1,0,18.99
4496,1804,6,1,0,34.99
4497,1805,18,3,10,40.47
4498,1805,16,1,10,40.49
4499,1806,6,3,0,104.97
4500,1807,2,1,10,53.99
4501,1807,8,3,10,242.97
4502,1807,21,2,0,65.98
4503,1807,9,3,0,68.97
4504,1808,18,3,10,40.47
4505,1809,3,1,15,16.99
4506,1810,3,2,0,39.98
4507,1810,2,1,0,59.99
4508,1811,5,1,0,149.99
4509,1811,1,3,0,119.97
4510,1812,18,3,0,44.97
4511,1813,17,2,0,69.98
4512,1813,4,1,0,24.99
4513,1813,24,3,10,48.57
4514,1813,21,3,0,98.97
4515,1814,15,3,0,194.97
4516,1815,14,1,0,99.99
4517,1815,16,1,0,44.99
4518,1815,6,3,10,94.47
4519,1815,2,1,20,47.99
4520,1816,8,1,10,80.99
4521,1816,9,3,0,68.97
4522,1816,18,3,0,44.97
4523,1816,12,1,0,18.99
4524,1817,4,3,10,67.47
4525,1818,12,3,0,56.97
4526,1818,9,3,0,68.97
4527,1818,14,2,0,199.98
4528,1819,14,2,0,199.98
4529,1819,16,3,15,114.72
4530,1819,3,3,10,53.97
4531,1819,8,3,0,269.97
4532,1820,8,1,0,89.99
4533,1820,19,2,10,50.38
4534,1820,12,2,20,30.38
4535,1820,13,2,0,159.98
4536,1821,7,3,0,89.97
4537,1821,15,2,15,110.48
4538,1821,4,1,0,24.99
4539,1821,18,1,0,14.99
4540,1822,22,2,0,43.98
4541,1822,13,2,15,135.98
4542,1822,3,1,0,19.99
4543,1823,10,3,0,134.97
4544,1824,22,2,0,43.98
4545,1825,10,1,0,44.99
4546,1825,17,2,20,55.98
4547,1826,9,2,0,45.98
4548,1826,16,3,0,134.97
4549,1826,1,3,20,95.98
4550,1826,13,1,0,79.99
4551,1827,1,3,0,119.97
4552,1827,9,3,10,62.07
4553,1828,23,2,0,259.98
4554,1828,3,1,10,17.99
4555,1829,22,3,0,65.97
4556,1830,9,1,20,18.39
4557,1830,3,1,0,19.99
4558,1831,3,3,0,59.97
4559,1832,16,1,0,44.99
4560,1832,4,3,0,74.97
4561,1832,17,3,0,104.97
4562,1833,11,3,10,72.87
4563,1833,22,3,0,65.97
4564,1833,15,2,15,110.48
4565,1833,17,2,15,59.48
4566,1834,11,1,20,21.59
4567,1835,9,3,15,58.62
4568,1836,18,3,0,44.97
4569,1837,14,1,0,99.99
4570,1838,14,2,0,199.98
4571,1838,8,1,0,89.99
4572,1838,4,2,20,39.98
4573,1839,6,2,0,69.98
4574,1839,24,3,0,53.97
4575,1839,14,2,20,159.98
4576,1839,4,3,0,74.97
4577,1840,13,3,20,191.98
4578,1841,7,3,15,76.47
4579,1842,7,1,0,29.99
4580,1842,22,1,15,18.69
4581,1842,23,3,0,389.97
4582,1843,16,3,15,114.72
4583,1844,2,2,10,107.98
4584,1845,22,3,0,65.97
4585,1845,6,3,10,94.47
4586,1845,20,3,0,59.97
4587,1845,12,3,0,56.97
4588,1846,5,2,15,254.98
4589,1847,5,2,0,299.98
4590,1847,11,2,0,53.98
4591,1848,11,1,10,24.29
4592,1848,18,2,15,25.48
4593,1849,23,1,10,116.99
4594,1850,23,3,0,389.97
4595,1851,9,3,10,62.07
4596,1851,4,2,0,49.98
4597,1851,7,1,0,29.99
4598,1852,1,3,0,119.97
4599,1852,16,3,10,121.47
4600,1853,23,3,0,389.97
4601,1853,22,1,10,19.79
4602,1853,10,3,0,134.97
4603,1853,12,3,10,51.27
4604,1854,15,2,10,116.98
4605,1855,14,2,0,199.98
4606,1856,20,1,20,15.99
4607,1856,16,2,0,89.98
4608,1857,22,1,10,19.79
4609,1857,8,1,0,89.99
4610,1857,23,3,0,389.97
4611,1857,10,1,10,40.49
4612,1858,22,1,0,21.99
4613,1858,8,2,20,143.98
4614,1858,6,1,15,29.74
4615,1858,24,1,10,16.19
4616,1859,18,3,20,35.98
4617,1859,9,1,0,22.99
4618,1859,5,2,0,299.98
4619,1860,23,3,0,389.97
4620,1861,4,3,10,67.47
4621,1862,14,3,15,254.97
4622,1862,9,2,0,45.98
4623,1862,1,2,0,79.98
4624,1863,11,2,15,45.88
4625,1864,22,3,10,59.37
4626,1865,13,3,20,191.98
4627,1865,3,1,0,19.99
4628,1866,20,3,0,59.97
4629,1866,9,1,0,22.99
4630,1866,6,1,0,34.99
4631,1867,20,1,0,19.99
4632,1867,6,2,0,69.98
4633,1867,19,2,0,55.98
4634,1867,12,1,10,17.09
4635,1868,20,1,15,16.99
4636,1868,22,1,10,19.79
4637,1869,10,2,0,89.98
4638,1869,1,1,0,39.99
4639,1870,7,3,0,89.97
4640,1870,10,3,0,134.97
4641,1871,4,2,0,49.98
4642,1871,24,3,0,53.97
4643,1871,17,1,0,34.99
4644,1872,8,1,0,89.99
4645,1872,24,3,20,43.18
4646,1872,18,3,0,44.97
4647,1873,11,3,15,68.82
4648,1873,1,1,20,31.99
4649,1874,20,3,15,50.97
4650,1874,9,1,0,22.99
4651,1874,16,3,15,114.72
4652,1875,16,2,0,89.98
4653,1876,1,3,10,107.97
4654,1876,2,2,0,119.98
4655,1877,7,3,10,80.97
4656,1877,9,2,10,41.38
4657,1877,10,3,20,107.98
4658,1877,24,2,0,35.98
4659,1878,15,3,0,194.97
4660,1878,1,3,15,101.97
4661,1878,14,3,0,299.97
4662,1879,20,1,0,19.99
4663,1879,15,1,10,58.49
4664,1879,3,2,10,35.98
4665,1880,12,1,10,17.09
4666,1880,14,1,0,99.99
4667,1880,24,3,0,53.97
4668,1880,11,1,10,24.29
4669,1881,9,3,0,68.97
4670,1881,19,2,10,50.38
4671,1881,24,2,10,32.38
4672,1882,1,1,10,35.99
4673,1882,9,2,0,45.98
4674,1882,11,3,0,80.97
4675,1883,2,3,20,143.98
4676,1883,5,1,10,134.99
4677,1883,23,2,0,259.98
4678,1884,15,1,15,55.24
4679,1884,4,2,0,49.98
4680,1884,10,3,15,114.72
4681,1885,14,2,0,199.98
4682,1885,24,1,10,16.19
4683,1885,6,1,0,34.99
4684,1885,13,2,0,159.98
4685,1886,22,2,0,43.98
4686,1887,24,1,0,17.99
4687,1888,15,3,0,194.97
4688,1888,18,2,0,29.98
4689,1889,1,3,20,95.98
4690,1889,10,2,0,89.98
4691,1890,16,2,0,89.98
4692,1890,2,1,20,47.99
4693,1890,7,3,0,89.97
4694,1890,13,2,0,159.98
4695,1891,17,3,10,94.47
4696,1891,20,1,0,19.99
4697,1891,13,1,10,71.99
4698,1891,24,1,0,17.99
4699,1892,3,1,0,19.99
4700,1892,16,1,15,38.24
4701,1892,23,2,0,259.98
4702,1892,24,2,0,35.98
4703,1893,5,3,0,449.97
4704,1893,13,1,0,79.99
4705,1893,8,3,20,215.98
4706,1893,15,3,0,194.97
4707,1894,20,2,10,35.98
4708,1894,9,2,15,39.08
4709,1894,22,3,0,65.97
4710,1895,15,2,10,116.98
4711,1895,24,1,20,14.39
4712,1896,18,2,15,25.48
4713,1896,16,1,20,35.99
4714,1896,10,2,0,89.98
4715,1896,1,2,0,79.98
4716,1897,3,1,10,17.99
4717,1897,11,1,0,26.99
4718,1897,16,3,0,134.97
4719,1898,19,2,10,50.38
4720,1899,12,1,10,17.09
4721,1899,24,3,0,53.97
4722,1899,17,1,0,34.99
4723,1899,5,2,10,269.98
4724,1900,6,1,20,27.99
4725,1900,7,2,20,47.98
4726,1900,22,3,10,59.37
4727,1901,9,2,0,45.98
4728,1902,2,3,0,179.97
4729,1903,14,3,10,269.97
4730,1903,3,3,0,59.97
4731,1903,20,3,0,59.97
4732,1904,18,1,10,13.49
4733,1905,9,2,10,41.38
4734,1905,13,2,0,159.98
4735,1905,14,1,0,99.99
4736,1905,3,3,0,59.97
4737,1906,24,2,0,35.98
4738,1906,15,3,15,165.72
4739,1906,19,2,0,55.98
4740,1907,24,2,10,32.38
4741,1908,1,3,0,119.97
4742,1908,17,3,0,104.97
4743,1908,21,1,10,29.69
4744,1909,16,2,15,76.48
4745,1909,14,2,0,199.98
4746,1910,6,1,0,34.99
4747,1910,5,1,15,127.49
4748,1910,3,3,0,59.97
4749,1910,9,1,0,22.99
4750,1911,7,3,15,76.47
4751,1911,18,2,0,29.98
4752,1912,9,2,15,39.08
4753,1912,15,1,0,64.99
4754,1913,1,3,15,101.97
4755,1914,17,3,0,104.97
4756,1914,16,2,20,71.98
4757,1915,14,1,0,99.99
4758,1915,10,1,20,35.99
4759,1915,16,1,0,44.99
4760,1915,4,1,0,24.99
4761,1916,9,2,0,45.98
4762,1916,14,1,0,99.99
4763,1917,21,1,0,32.99
4764,1917,6,3,0,104.97
4765,1917,23,3,15,331.47
4766,1918,23,1,20,103.99
4767,1918,22,3,20,52.78
4768,1918,3,2,0,39.98
4769,1919,13,2,0,159.98
4770,1920,4,1,0,24.99
4771,1920,19,3,0,83.97
4772,1921,18,2,15,25.48
4773,1921,3,1,0,19.99
4774,1922,10,1,10,40.49
4775,1922,6,2,0,69.98
4776,1923,6,1,0,34.99
4777,1924,10,1,0,44.99
4778,1924,3,2,0,39.98
4779,1925,12,1,0,18.99
4780,1925,7,1,0,29.99
4781,1925,2,2,0,119.98
4782,1926,2,3,20,143.98
4783,1927,22,2,10,39.58
4784,1927,11,3,0,80.97
4785,1927,15,3,15,165.72
4786,1928,20,1,0,19.99
4787,1928,19,3,15,71.37
4788,1929,2,2,10,107.98
4789,1929,14,3,20,239.98
4790,1930,23,3,0,389.97
4791,1931,2,3,10,161.97
4792,1932,5,2,0,299.98
4793,1932,24,2,15,30.58
4794,1932,4,1,0,24.99
4795,1933,12,3,10,51.27
4796,1933,21,3,0,98.97
4797,1933,13,2,20,127.98
4798,1933,6,1,0,34.99
4799,1934,24,1,0,17.99
4800,1935,16,3,0,134.97
4801,1935,5,3,0,449.97
4802,1935,18,1,0,14.99
4803,1936,18,2,10,26.98
4804,1936,11,2,15,45.88
4805,1936,20,3,0,59.97
4806,1937,3,1,20,15.99
4807,1937,10,1,0,44.99
4808,1937,11,3,15,68.82
4809,1938,21,2,0,65.98
4810,1938,17,2,0,69.98
4811,1939,9,2,10,41.38
4812,1939,1,2,15,67.98
4813,1940,23,3,0,389.97
4814,1940,20,2,15,33.98
4815,1940,11,3,0,80.97
4816,1940,2,3,0,179.97
4817,1941,7,2,0,59.98
4818,1941,2,2,0,119.98
4819,1941,4,1,0,24.99
4820,1942,24,3,20,43.18
4821,1942,13,3,10,215.97
4822,1942,12,1,0,18.99
4823,1942,14,2,10,179.98
4824,1943,5,1,15,127.49
4825,1943,19,1,10,25.19
4826,1944,1,2,10,71.98
4827,1944,9,2,20,36.78
4828,1944,16,1,10,40.49
4829,1944,19,3,0,83.97
4830,1945,17,3,0,104.97
4831,1945,19,1,20,22.39
4832,1945,11,3,0,80.97
4833,1946,9,2,15,39.08
4834,1947,8,1,0,89.99
4835,1947,10,3,0,134.97
4836,1947,15,1,20,51.99
4837,1948,19,2,10,50.38
4838,1949,16,3,10,121.47
4839,1949,1,2,15,67.98
4840,1949,18,3,10,40.47
4841,1949,9,2,15,39.08
4842,1950,12,3,0,56.97
4843,1950,22,1,15,18.69
4844,1951,23,1,10,116.99
4845,1951,18,1,0,14.99
4846,1952,14,3,0,299.97
4847,1953,22,2,10,39.58
4848,1953,14,3,0,299.97
4849,1953,16,2,0,89.98
4850,1954,9,3,0,68.97
4851,1954,24,1,0,17.99
4852,1954,19,2,10,50.38
4853,1954,11,1,20,21.59
4854,1955,20,3,10,53.97
4855,1955,21,2,0,65.98
4856,1955,6,3,0,104.97
4857,1956,23,3,0,389.97
4858,1957,14,2,10,179.98
4859,1957,15,3,10,175.47
4860,1958,14,2,10,179.98
4861,1958,9,2,10,41.38
4862,1958,11,1,10,24.29
4863,1958,8,3,0,269.97
4864,1959,15,1,20,51.99
4865,1959,17,1,20,27.99
4866,1959,20,1,0,19.99
4867,1959,14,1,0,99.99
4868,1960,7,2,0,59.98
4869,1960,2,3,10,161.97
4870,1960,3,1,20,15.99
4871,1960,24,1,0,17.99
4872,1961,10,3,0,134.97
4873,1961,22,2,0,43.98
4874,1962,14,1,20,79.99
4875,1962,21,3,15,84.12
4876,1962,23,1,0,129.99
4877,1963,18,2,15,25.48
4878,1963,1,2,10,71.98
4879,1963,3,2,10,35.98
4880,1964,4,2,0,49.98
4881,1964,12,1,0,18.99
4882,1964,11,3,0,80.97
4883,1964,9,2,0,45.98
4884,1965,21,1,0,32.99
4885,1965,23,2,10,233.98
4886,1965,5,2,20,239.98
4887,1965,16,2,10,80.98
4888,1966,23,2,0,259.98
4889,1966,17,3,10,94.47
4890,1967,24,1,15,15.29
4891,1967,2,2,20,95.98
4892,1967,6,3,15,89.22
4893,1968,18,1,10,13.49
4894,1968,8,2,0,179.98
4895,1969,6,2,0,69.98
4896,1970,13,3,0,239.97
4897,1970,16,3,0,134.97
4898,1970,21,2,0,65.98
4899,1971,11,3,0,80.97
4900,1971,3,1,10,17.99
4901,1971,22,1,0,21.99
4902,1971,19,2,0,55.98
4903,1972,10,1,0,44.99
4904,1972,4,3,0,74.97
4905,1972,20,2,10,35.98
4906,1973,17,2,10,62.98
4907,1973,21,2,0,65.98
4908,1974,11,1,0,26.99
4909,1974,19,2,10,50.38
4910,1974,2,2,10,107.98
4911,1974,16,3,0,134.97
4912,1975,18,2,15,25.48
4913,1975,16,3,0,134.97
4914,1975,22,1,10,19.79
4915,1975,4,3,0,74.97
4916,1976,16,2,20,71.98
4917,1977,12,1,0,18.99
4918,1978,22,1,0,21.99
4919,1979,15,2,0,129.98
4920,1979,8,1,15,76.49
4921,1979,10,3,0,134.97
4922,1979,20,3,0,59.97
4923,1980,13,1,0,79.99
4924,1980,9,3,20,55.18
4925,1980,4,3,0,74.97
4926,1981,21,1,10,29.69
4927,1981,12,2,0,37.98
4928,1981,15,1,0,64.99
4929,1982,22,3,0,65.97
4930,1983,16,1,10,40.49
4931,1983,12,2,0,37.98
4932,1983,17,3,10,94.47
4933,1984,14,1,0,99.99
4934,1984,6,3,10,94.47
4935,1985,10,1,0,44.99
4936,1986,21,3,20,79.18
4937,1986,23,3,0,389.97
4938,1986,4,3,15,63.72
4939,1986,9,3,0,68.97
4940,1987,23,2,20,207.98
4941,1987,11,3,10,72.87
4942,1987,19,2,20,44.78
4943,1988,2,1,10,53.99
4944,1988,4,2,0,49.98
4945,1988,15,1,0,64.99
4946,1988,1,3,10,107.97
4947,1989,13,2,0,159.98
4948,1990,18,1,20,11.99
4949,1990,14,2,0,199.98
4950,1990,23,1,0,129.99
4951,1990,20,3,0,59.97
4952,1991,22,3,0,65.97
4953,1991,18,2,10,26.98
4954,1992,16,2,10,80.98
4955,1992,8,3,0,269.97
4956,1992,12,2,0,37.98
4957,1992,22,1,0,21.99
4958,1993,7,1,15,25.49
4959,1994,20,1,0,19.99
4960,1994,1,1,10,35.99
4961,1995,20,2,15,33.98
4962,1995,8,1,0,89.99
4963,1995,14,3,10,269.97
4964,1996,23,2,0,259.98
4965,1997,22,1,20,17.59
4966,1998,21,3,15,84.12
4967,1998,14,2,15,169.98
4968,1998,12,3,0,56.97
4969,1999,8,2,10,161.98
4970,1999,24,1,0,17.99
4971,1999,16,3,15,114.72
4972,1999,19,3,0,83.97
4973,2000,22,1,10,19.79
4974,2000,5,1,0,149.99
4975,2001,3,3,0,59.97
4976,2001,4,1,15,21.24
4977,2001,19,3,15,71.37
4978,2001,16,2,20,71.98
4979,2002,21,2,10,59.38
4980,2002,9,1,0,22.99
4981,2002,13,2,0,159.98
4982,2003,23,3,10,350.97
4983,2004,7,2,0,59.98
4984,2004,17,1,0,34.99
4985,2004,1,3,10,107.97
4986,2004,22,1,10,19.79
4987,2005,17,2,15,59.48
4988,2005,10,1,0,44.99
4989,2005,4,3,0,74.97
4990,2005,18,1,20,11.99
4991,2006,8,2,20,143.98
4992,2006,11,1,0,26.99
4993,2007,13,1,0,79.99
4994,2007,1,2,15,67.98
4995,2008,2,2,10,107.98
4996,2008,24,2,0,35.98
4997,2008,19,3,0,83.97
4998,2008,1,2,0,79.98
4999,2009,16,2,10,80.98
5000,2010,6,1,0,34.99
5001,2010,4,3,15,63.72
5002,2010,16,2,0,89.98
5003,2010,5,3,0,449.97
5004,2011,2,3,0,179.97
5005,2011,8,2,10,161.98
5006,2012,15,3,0,194.97
5007,2012,10,1,0,44.99
5008,2012,4,3,10,67.47
5009,2012,19,3,10,75.57
5010,2013,19,3,10,75.57
5011,2013,2,3,0,179.97
5012,2013,24,2,0,35.98
5013,2014,23,3,0,389.97
5014,2015,24,2,0,35.98
5015,2016,19,2,20,44.78
5016,2016,13,2,0,159.98
5017,2017,3,1,10,17.99
5018,2017,20,2,10,35.98
5019,2018,13,1,0,79.99
5020,2018,1,2,0,79.98
5021,2019,12,1,15,16.14
5022,2019,9,3,0,68.97
5023,2019,17,2,0,69.98
5024,2019,1,3,15,101.97
5025,2020,1,2,0,79.98
5026,2021,16,2,0,89.98
5027,2022,4,3,0,74.97
5028,2022,1,1,20,31.99
5029,2022,6,1,0,34.99
5030,2023,19,2,0,55.98
5031,2024,19,3,0,83.97
5032,2024,1,2,20,63.98
5033,2024,8,1,15,76.49
5034,2024,11,3,0,80.97
5035,2025,2,1,0,59.99
5036,2025,19,3,0,83.97
5037,2025,10,2,0,89.98
5038,2025,3,2,0,39.98
5039,2026,7,2,0,59.98
5040,2026,8,1,10,80.99
5041,2026,15,2,10,116.98
5042,2027,2,1,0,59.99
5043,2027,1,3,15,101.97
5044,2027,13,3,10,215.97
5045,2027,9,2,10,41.38
5046,2028,21,2,10,59.38
5047,2029,9,2,10,41.38
5048,2029,19,3,10,75.57
5049,2030,9,2,0,45.98
5050,2030,11,3,15,68.82
5051,2030,4,3,0,74.97
5052,2030,1,2,10,71.98
5053,2031,12,2,0,37.98
5054,2032,16,2,0,89.98
5055,2032,2,3,15,152.97
5056,2033,16,1,0,44.99
5057,2033,14,2,20,159.98
5058,2033,4,3,0,74.97
5059,2034,10,2,0,89.98
5060,2034,22,2,0,43.98
5061,2034,24,3,10,48.57
5062,2035,10,2,0,89.98
5063,2035,17,3,0,104.97
5064,2036,22,2,10,39.58
5065,2036,13,1,15,67.99
5066,2036,17,2,10,62.98
5067,2037,3,2,10,35.98
5068,2037,7,2,0,59.98
5069,2037,17,2,15,59.48
5070,2037,5,2,0,299.98
5071,2038,19,1,0,27.99
5072,2038,14,2,0,199.98
5073,2039,3,1,20,15.99
5074,2039,22,1,0,21.99
5075,2039,2,3,0,179.97
5076,2039,15,1,10,58.49
5077,2040,10,1,0,44.99
5078,2040,7,3,20,71.98
5079,2041,7,3,20,71.98
5080,2041,20,2,0,39.98
5081,2042,13,3,20,191.98
5082,2043,13,3,0,239.97
5083,2044,18,3,0,44.97
5084,2044,13,1,0,79.99
5085,2044,11,1,0,26.99
5086,2044,5,1,0,149.99
5087,2045,9,2,0,45.98
5088,2045,17,2,10,62.98
5089,2045,18,2,0,29.98
5090,2046,9,1,0,22.99
5091,2047,8,2,20,143.98
5092,2047,15,2,0,129.98
5093,2047,14,1,0,99.99
5094,2048,18,3,0,44.97
5095,2048,17,3,0,104.97
5096,2048,21,1,10,29.69
5097,2048,15,1,0,64.99
5098,2049,2,2,0,119.98
5099,2049,3,2,20,31.98
5100,2049,20,3,10,53.97
5101,2049,23,3,0,389.97
5102,2050,6,3,0,104.97
5103,2050,17,1,15,29.74
5104,2050,16,3,0,134.97
5105,2050,7,2,0,59.98
5106,2051,10,1,0,44.99
5107,2051,4,1,0,24.99
5108,2051,14,3,0,299.97
5109,2051,1,1,0,39.99
5110,2052,10,1,20,35.99
5111,2052,11,1,10,24.29
5112,2052,22,3,10,59.37
5113,2052,3,1,0,19.99
5114,2053,3,3,0,59.97
5115,2053,13,1,10,71.99
5116,2053,9,3,0,68.97
5117,2054,14,3,10,269.97
5118,2054,5,1,0,149.99
5119,2054,15,2,10,116.98
5120,2054,11,3,0,80.97
5121,2055,24,1,0,17.99
5122,2055,13,2,0,159.98
5123,2056,17,1,10,31.49
5124,2056,16,1,0,44.99
5125,2056,5,3,10,404.97
5126,2057,11,1,0,26.99
5127,2057,15,2,0,129.98
5128,2057,20,2,10,35.98
5129,2058,20,3,0,59.97
5130,2059,19,2,0,55.98
5131,2060,1,1,0,39.99
5132,2060,20,3,0,59.97
5133,2061,18,3,0,44.97
5134,2061,24,1,0,17.99
5135,2062,9,3,10,62.07
5136,2063,17,1,0,34.99
5137,2063,6,3,20,83.98
5138,2063,19,2,15,47.58
5139,2064,20,2,0,39.98
